geo,time,POP,GDP,LEX,world_region
abw,1800,19286,833,34.42,americas
abw,1801,19286,833,34.42,americas
abw,1802,19286,833,34.42,americas
abw,1803,19286,833,34.42,americas
abw,1804,19286,833,34.42,americas
abw,1805,19286,833,34.42,americas
abw,1806,19286,833,34.42,americas
abw,1807,19286,834,34.42,americas
abw,1808,19286,834,34.42,americas
abw,1809,19286,834,34.42,americas
abw,1810,19286,834,34.42,americas
abw,1811,19291,834,34.42,americas
abw,1812,19300,834,34.42,americas
abw,1813,19315,834,34.42,americas
abw,1814,19334,834,34.42,americas
abw,1815,19359,835,34.42,americas
abw,1816,19388,835,34.42,americas
abw,1817,19422,835,34.42,americas
abw,1818,19462,835,34.42,americas
abw,1819,19506,835,34.42,americas
abw,1820,19555,835,34.42,americas
abw,1821,19609,841,34.42,americas
abw,1822,19669,847,34.42,americas
abw,1823,19734,852,34.42,americas
abw,1824,19803,858,34.42,americas
abw,1825,19878,864,34.42,americas
abw,1826,19958,870,34.42,americas
abw,1827,20044,876,34.42,americas
abw,1828,20135,881,34.42,americas
abw,1829,20230,887,34.42,americas
abw,1830,20332,893,34.42,americas
abw,1831,20438,899,34.42,americas
abw,1832,20546,906,34.42,americas
abw,1833,20653,912,34.42,americas
abw,1834,20762,918,34.42,americas
abw,1835,20870,924,34.42,americas
abw,1836,20980,930,34.42,americas
abw,1837,21090,937,34.42,americas
abw,1838,21201,943,34.42,americas
abw,1839,21312,949,34.42,americas
abw,1840,21423,956,34.42,americas
abw,1841,21536,962,34.42,americas
abw,1842,21649,969,34.42,americas
abw,1843,21762,975,34.42,americas
abw,1844,21876,982,34.42,americas
abw,1845,21991,988,34.42,americas
abw,1846,22106,995,34.42,americas
abw,1847,22222,1002,34.42,americas
abw,1848,22339,1009,34.42,americas
abw,1849,22456,1015,34.42,americas
abw,1850,22574,1022,34.42,americas
abw,1851,22692,1029,34.42,americas
abw,1852,22811,1036,34.42,americas
abw,1853,22931,1043,34.42,americas
abw,1854,23051,1050,34.42,americas
abw,1855,23172,1057,34.42,americas
abw,1856,23294,1064,34.42,americas
abw,1857,23416,1072,34.42,americas
abw,1858,23539,1079,34.42,americas
abw,1859,23662,1086,34.42,americas
abw,1860,23786,1093,34.42,americas
abw,1861,23911,1101,34.42,americas
abw,1862,24036,1108,34.42,americas
abw,1863,24162,1116,34.42,americas
abw,1864,24289,1123,34.42,americas
abw,1865,24417,1131,34.42,americas
abw,1866,24545,1139,34.42,americas
abw,1867,24673,1146,34.42,americas
abw,1868,24803,1154,34.42,americas
abw,1869,24933,1162,34.42,americas
abw,1870,25064,1170,34.42,americas
abw,1871,25195,1178,34.42,americas
abw,1872,25327,1185,34.42,americas
abw,1873,25458,1193,34.42,americas
abw,1874,25591,1202,34.42,americas
abw,1875,25725,1210,34.42,americas
abw,1876,25860,1218,34.42,americas
abw,1877,25994,1226,34.42,americas
abw,1878,26130,1234,34.42,americas
abw,1879,26267,1243,34.42,americas
abw,1880,26405,1251,34.42,americas
abw,1881,26542,1260,34.42,americas
abw,1882,26681,1268,34.42,americas
abw,1883,26821,1277,34.42,americas
abw,1884,26960,1285,34.42,americas
abw,1885,27101,1294,34.42,americas
abw,1886,27243,1303,34.42,americas
abw,1887,27385,1311,34.42,americas
abw,1888,27528,1320,34.42,americas
abw,1889,27673,1329,34.42,americas
abw,1890,27818,1338,34.42,americas
abw,1891,27964,1347,34.42,americas
abw,1892,28110,1356,34.42,americas
abw,1893,28258,1366,34.42,americas
abw,1894,28406,1375,34.42,americas
abw,1895,28555,1384,34.42,americas
abw,1896,28705,1393,34.42,americas
abw,1897,28855,1403,34.42,americas
abw,1898,29007,1412,34.42,americas
abw,1899,29159,1422,34.42,americas
abw,1900,29312,1431,34.42,americas
abw,1901,29466,1441,34.42,americas
abw,1902,29619,1451,34.42,americas
abw,1903,29774,1461,34.42,americas
abw,1904,29930,1471,34.42,americas
abw,1905,30087,1480,34.42,americas
abw,1906,30245,1490,34.42,americas
abw,1907,30402,1501,34.42,americas
abw,1908,30561,1511,34.42,americas
abw,1909,30722,1521,34.42,americas
abw,1910,30883,1531,34.42,americas
abw,1911,31044,1541,34.42,americas
abw,1912,31207,1552,34.42,americas
abw,1913,31371,1562,34.42,americas
abw,1914,31535,1601,34.42,americas
abw,1915,31701,1640,34.42,americas
abw,1916,31867,1681,34.42,americas
abw,1917,32034,1722,34.42,americas
abw,1918,32202,1765,22.32,americas
abw,1919,32371,1808,34.42,americas
abw,1920,32541,1853,34.42,americas
abw,1921,32711,1899,34.42,americas
abw,1922,32883,1947,35.25,americas
abw,1923,33055,1996,36.07,americas
abw,1924,33229,2046,36.9,americas
abw,1925,33403,2098,37.73,americas
abw,1926,33578,2150,38.56,americas
abw,1927,33754,2204,39.38,americas
abw,1928,33931,2260,40.21,americas
abw,1929,34109,2316,41.04,americas
abw,1930,34288,2375,41.87,americas
abw,1931,34468,2434,42.69,americas
abw,1932,34648,2495,43.52,americas
abw,1933,34830,2558,44.35,americas
abw,1934,35013,2622,45.18,americas
abw,1935,35196,2688,46.01,americas
abw,1936,35381,2755,46.83,americas
abw,1937,35566,2824,47.66,americas
abw,1938,35753,2895,48.49,americas
abw,1939,35940,2967,49.32,americas
abw,1940,36129,3042,50.14,americas
abw,1941,36318,3118,50.97,americas
abw,1942,36509,3196,51.8,americas
abw,1943,36700,3276,52.63,americas
abw,1944,36893,3358,53.45,americas
abw,1945,37086,3442,54.28,americas
abw,1946,37281,3528,55.11,americas
abw,1947,37476,3616,55.94,americas
abw,1948,37673,3707,56.76,americas
abw,1949,37870,3800,57.59,americas
abw,1950,38068,3895,58.42,americas
abw,1951,38267,3992,58.96,americas
abw,1952,38964,4092,60.01,americas
abw,1953,40148,4194,60.98,americas
abw,1954,41760,4299,61.87,americas
abw,1955,43724,4406,62.69,americas
abw,1956,45933,4516,63.42,americas
abw,1957,48241,4629,64.09,americas
abw,1958,50497,4745,64.68,americas
abw,1959,52531,4863,65.2,americas
abw,1960,54211,4984,65.66,americas
abw,1961,55438,5109,66.07,americas
abw,1962,56225,5236,66.44,americas
abw,1963,56695,5367,66.79,americas
abw,1964,57032,5501,67.11,americas
abw,1965,57360,5638,67.44,americas
abw,1966,57715,5779,67.76,americas
abw,1967,58055,5923,68.1,americas
abw,1968,58386,6070,68.44,americas
abw,1969,58726,6221,68.78,americas
abw,1970,59063,6376,69.14,americas
abw,1971,59440,6898,69.5,americas
abw,1972,59840,7463,69.85,americas
abw,1973,60243,8077,70.19,americas
abw,1974,60528,8748,70.52,americas
abw,1975,60657,9484,70.83,americas
abw,1976,60586,10295,71.14,americas
abw,1977,60366,11187,71.44,americas
abw,1978,60103,12154,71.74,americas
abw,1979,59980,13181,72.02,americas
abw,1980,60096,14258,72.29,americas
abw,1981,60567,15361,72.54,americas
abw,1982,61345,16490,72.75,americas
abw,1983,62201,17706,72.93,americas
abw,1984,62836,19104,73.07,americas
abw,1985,63026,20767,73.18,americas
abw,1986,62644,22801,73.26,americas
abw,1987,61833,26846,73.33,americas
abw,1988,61079,32291,73.38,americas
abw,1989,61032,36242,73.43,americas
abw,1990,62149,36970,73.47,americas
abw,1991,64622,38264,73.51,americas
abw,1992,68235,38192,73.54,americas
abw,1993,72504,38431,73.57,americas
abw,1994,76700,39272,73.6,americas
abw,1995,80324,38556,73.62,americas
abw,1996,83200,37958,73.65,americas
abw,1997,85451,40265,73.67,americas
abw,1998,87277,42515,73.7,americas
abw,1999,89005,42514,73.73,americas
abw,2000,90853,43652,73.78,americas
abw,2001,92898,42395,73.85,americas
abw,2002,94992,40241,73.94,americas
abw,2003,97017,39199,74.05,americas
abw,2004,98737,41008,74.18,americas
abw,2005,100031,40689,74.32,americas
abw,2006,100832,40162,74.47,americas
abw,2007,101220,40510,74.62,americas
abw,2008,101353,38549,74.77,americas
abw,2009,101453,35530,74.92,americas
abw,2010,101669,33248,75.06,americas
abw,2011,102053,35974,75.19,americas
abw,2012,102577,35419,75.32,americas
abw,2013,103187,36083,75.46,americas
abw,2014,103795,36465,75.59,americas
abw,2015,104341,37167,75.72,americas
abw,2016,104822,37889,75.86,americas
abw,2017,105264,38511,76,americas
abw,2018,105670,39219,76.14,americas
afg,1800,3280000,603,28.21,asia
afg,1801,3280000,603,28.2,asia
afg,1802,3280000,603,28.19,asia
afg,1803,3280000,603,28.18,asia
afg,1804,3280000,603,28.17,asia
afg,1805,3280000,603,28.16,asia
afg,1806,3280000,603,28.15,asia
afg,1807,3280000,603,28.14,asia
afg,1808,3280000,603,28.13,asia
afg,1809,3280000,603,28.12,asia
afg,1810,3280000,604,28.11,asia
afg,1811,3280779,604,28.1,asia
afg,1812,3282342,604,28.09,asia
afg,1813,3284692,604,28.08,asia
afg,1814,3287834,604,28.07,asia
afg,1815,3291770,604,28.06,asia
afg,1816,3296506,604,28.05,asia
afg,1817,3302044,604,28.04,asia
afg,1818,3308390,604,28.03,asia
afg,1819,3315547,604,28.02,asia
afg,1820,3323519,604,28.01,asia
afg,1821,3332311,607,28,asia
afg,1822,3341926,609,27.99,asia
afg,1823,3352368,611,27.98,asia
afg,1824,3363642,613,27.97,asia
afg,1825,3375751,615,27.95,asia
afg,1826,3388701,617,27.94,asia
afg,1827,3402494,619,27.93,asia
afg,1828,3417136,621,27.92,asia
afg,1829,3432630,623,27.91,asia
afg,1830,3448982,625,27.9,asia
afg,1831,3466194,627,27.89,asia
afg,1832,3483492,630,27.88,asia
afg,1833,3500877,632,27.87,asia
afg,1834,3518348,634,27.86,asia
afg,1835,3535906,636,27.85,asia
afg,1836,3553552,638,27.84,asia
afg,1837,3571286,640,27.83,asia
afg,1838,3589109,643,27.82,asia
afg,1839,3607021,645,27.81,asia
afg,1840,3625022,647,27.8,asia
afg,1841,3643112,649,27.79,asia
afg,1842,3661294,651,27.78,asia
afg,1843,3679565,654,27.77,asia
afg,1844,3697928,656,27.76,asia
afg,1845,3716383,658,27.75,asia
afg,1846,3734930,660,27.74,asia
afg,1847,3753569,663,27.73,asia
afg,1848,3772301,665,27.72,asia
afg,1849,3791127,667,27.71,asia
afg,1850,3810047,669,27.7,asia
afg,1851,3826140,672,27.69,asia
afg,1852,3842299,674,27.68,asia
afg,1853,3858524,676,27.67,asia
afg,1854,3874815,678,27.66,asia
afg,1855,3891173,681,27.65,asia
afg,1856,3907598,683,27.64,asia
afg,1857,3924089,685,27.63,asia
afg,1858,3940648,688,27.62,asia
afg,1859,3957274,690,27.61,asia
afg,1860,3973968,692,27.6,asia
afg,1861,3991172,695,27.59,asia
afg,1862,4008889,697,27.58,asia
afg,1863,4027125,699,27.57,asia
afg,1864,4045883,702,27.56,asia
afg,1865,4065170,704,27.54,asia
afg,1866,4084989,707,27.53,asia
afg,1867,4105346,709,27.52,asia
afg,1868,4126245,711,27.51,asia
afg,1869,4147692,714,27.5,asia
afg,1870,4169690,716,27.49,asia
afg,1871,4192245,719,27.55,asia
afg,1872,4215362,721,27.61,asia
afg,1873,4236341,724,27.66,asia
afg,1874,4260730,726,27.72,asia
afg,1875,4285744,729,27.78,asia
afg,1876,4311388,731,27.84,asia
afg,1877,4336107,734,27.9,asia
afg,1878,4363439,736,27.96,asia
afg,1879,4391478,739,28.01,asia
afg,1880,4419695,741,28.07,asia
afg,1881,4447479,744,28.13,asia
afg,1882,4476050,746,28.19,asia
afg,1883,4504802,749,28.24,asia
afg,1884,4533190,751,28.3,asia
afg,1885,4562304,754,28.36,asia
afg,1886,4591602,756,28.42,asia
afg,1887,4620608,759,28.48,asia
afg,1888,4650274,761,28.53,asia
afg,1889,4680128,764,28.59,asia
afg,1890,4710171,767,28.65,asia
afg,1891,4740404,769,28.71,asia
afg,1892,4770828,772,28.76,asia
afg,1893,4801444,774,28.82,asia
afg,1894,4832253,777,28.88,asia
afg,1895,4863258,780,28.93,asia
afg,1896,4894458,782,28.99,asia
afg,1897,4925855,785,29.05,asia
afg,1898,4957450,788,29.11,asia
afg,1899,4989245,790,29.16,asia
afg,1900,5021241,793,29.22,asia
afg,1901,5053439,796,29.28,asia
afg,1902,5085403,798,29.33,asia
afg,1903,5118005,801,29.39,asia
afg,1904,5150814,804,29.45,asia
afg,1905,5183829,807,29.5,asia
afg,1906,5217053,809,29.55,asia
afg,1907,5249854,812,29.61,asia
afg,1908,5283495,815,29.66,asia
afg,1909,5317347,818,29.72,asia
afg,1910,5351413,820,29.77,asia
afg,1911,5385509,823,29.83,asia
afg,1912,5420004,826,29.89,asia
afg,1913,5459010,829,29.94,asia
afg,1914,5502589,833,30,asia
afg,1915,5550805,837,30.06,asia
afg,1916,5599440,841,30.11,asia
afg,1917,5648497,845,30.17,asia
afg,1918,5704092,849,7.89,asia
afg,1919,5758692,853,30.28,asia
afg,1920,5813814,857,30.34,asia
afg,1921,5869464,863,30.39,asia
afg,1922,5925647,868,30.45,asia
afg,1923,5982368,874,30.5,asia
afg,1924,6039631,880,30.56,asia
afg,1925,6097443,885,30.61,asia
afg,1926,6155808,891,30.67,asia
afg,1927,6214731,897,30.73,asia
afg,1928,6274219,903,30.78,asia
afg,1929,6334276,909,30.84,asia
afg,1930,6394908,915,30.89,asia
afg,1931,6456120,921,30.95,asia
afg,1932,6517918,927,31,asia
afg,1933,6580308,933,31.06,asia
afg,1934,6643295,939,31.11,asia
afg,1935,6706885,945,31.17,asia
afg,1936,6771083,951,31.22,asia
afg,1937,6835896,957,31.28,asia
afg,1938,6901330,963,31.33,asia
afg,1939,6967389,969,31.39,asia
afg,1940,7034081,976,31.44,asia
afg,1941,7101412,982,31.5,asia
afg,1942,7169387,988,31.55,asia
afg,1943,7238012,995,31.61,asia
afg,1944,7307295,1001,31.66,asia
afg,1945,7377241,1007,31.72,asia
afg,1946,7447856,1014,31.76,asia
afg,1947,7519147,1020,31.81,asia
afg,1948,7591120,1027,31.87,asia
afg,1949,7663783,1033,31.92,asia
afg,1950,7752118,1040,31.98,asia
afg,1951,7839510,1055,32.36,asia
afg,1952,7934980,1074,33.05,asia
afg,1953,8038596,1122,33.73,asia
afg,1954,8150447,1127,34.43,asia
afg,1955,8270581,1131,35.13,asia
afg,1956,8399030,1161,35.82,asia
afg,1957,8535807,1141,36.53,asia
afg,1958,8680946,1183,37.23,asia
afg,1959,8834445,1194,37.94,asia
afg,1960,8996351,1213,38.65,asia
afg,1961,9166764,1199,39.36,asia
afg,1962,9345868,1195,40.07,asia
afg,1963,9533954,1192,40.78,asia
afg,1964,9731361,1190,41.51,asia
afg,1965,9938414,1190,42.22,asia
afg,1966,10152331,1176,42.94,asia
afg,1967,10372630,1181,43.66,asia
afg,1968,10604346,1196,44.37,asia
afg,1969,10854428,1187,45.08,asia
afg,1970,11126123,1183,45.78,asia
afg,1971,11417825,1100,45.89,asia
afg,1972,11721940,1054,45.89,asia
afg,1973,12027822,1146,45.98,asia
afg,1974,12321541,1179,46.09,asia
afg,1975,12590286,1211,46.26,asia
afg,1976,12840299,1241,46.46,asia
afg,1977,13067538,1128,46.6,asia
afg,1978,13237734,1189,45.02,asia
afg,1979,13306695,1165,43.57,asia
afg,1980,13248370,1168,43.26,asia
afg,1981,13053954,1295,44.06,asia
afg,1982,12749645,1414,43.75,asia
afg,1983,12389269,1467,42.02,asia
afg,1984,12047115,1443,39.77,asia
afg,1985,11783050,1397,41.61,asia
afg,1986,11601041,1500,42.58,asia
afg,1987,11502761,1242,44.7,asia
afg,1988,11540888,1124,46.97,asia
afg,1989,11777609,1098,50.78,asia
afg,1990,12249114,1038,51.61,asia
afg,1991,12993657,1032,51.29,asia
afg,1992,13981231,950,51.42,asia
afg,1993,15095099,818,51.35,asia
afg,1994,16172719,732,50.71,asia
afg,1995,17099541,881,51.07,asia
afg,1996,17822884,904,51.4,asia
afg,1997,18381605,930,51.13,asia
afg,1998,18863999,956,50.12,asia
afg,1999,19403676,982,51.54,asia
afg,2000,20093756,972,51.63,asia
afg,2001,20966463,871,51.69,asia
afg,2002,21979923,1064,52.43,asia
afg,2003,23064851,1099,53.03,asia
afg,2004,24118979,1062,53.5,asia
afg,2005,25070798,1136,53.87,asia
afg,2006,25893450,1161,54.15,asia
afg,2007,26616792,1285,54.57,asia
afg,2008,27294031,1298,55.21,asia
afg,2009,28004331,1531,55.69,asia
afg,2010,28803167,1614,56.2,asia
afg,2011,29708599,1661,56.71,asia
afg,2012,30696958,1839,57.23,asia
afg,2013,31731688,1814,57.71,asia
afg,2014,32758020,1780,57.83,asia
afg,2015,33736494,1748,57.9,asia
afg,2016,34656032,1740,58.02,asia
afg,2017,35530081,1798,58.36,asia
afg,2018,36373176,1867,58.69,asia
ago,1800,1567028,618,26.98,africa
ago,1801,1567028,620,26.98,africa
ago,1802,1567028,623,26.98,africa
ago,1803,1567028,626,26.98,africa
ago,1804,1567028,628,26.98,africa
ago,1805,1567028,631,26.98,africa
ago,1806,1567028,634,26.98,africa
ago,1807,1567028,637,26.98,africa
ago,1808,1567028,640,26.98,africa
ago,1809,1567028,642,26.98,africa
ago,1810,1567028,645,26.98,africa
ago,1811,1567571,648,26.98,africa
ago,1812,1568660,651,26.98,africa
ago,1813,1570299,654,26.98,africa
ago,1814,1572493,657,26.98,africa
ago,1815,1575246,660,26.98,africa
ago,1816,1578561,662,26.98,africa
ago,1817,1582443,665,26.98,africa
ago,1818,1586896,668,26.98,africa
ago,1819,1591923,671,26.98,africa
ago,1820,1597530,674,26.98,africa
ago,1821,1603720,677,26.98,africa
ago,1822,1610497,680,26.98,africa
ago,1823,1617867,683,26.98,africa
ago,1824,1625833,686,26.98,africa
ago,1825,1634399,689,26.98,africa
ago,1826,1643570,692,26.98,africa
ago,1827,1653350,695,26.98,africa
ago,1828,1663744,698,26.98,africa
ago,1829,1674756,701,26.98,africa
ago,1830,1686390,704,26.98,africa
ago,1831,1698652,708,26.98,africa
ago,1832,1711003,711,26.98,africa
ago,1833,1723444,714,26.98,africa
ago,1834,1735975,717,26.98,africa
ago,1835,1748598,720,26.98,africa
ago,1836,1761312,723,26.98,africa
ago,1837,1774118,726,26.98,africa
ago,1838,1787018,730,26.98,africa
ago,1839,1800012,733,26.98,africa
ago,1840,1813100,736,26.98,africa
ago,1841,1826283,739,26.98,africa
ago,1842,1839562,743,26.98,africa
ago,1843,1852937,746,26.98,africa
ago,1844,1866410,749,26.98,africa
ago,1845,1879981,752,26.98,africa
ago,1846,1893650,756,26.98,africa
ago,1847,1907419,759,26.98,africa
ago,1848,1921288,762,26.98,africa
ago,1849,1935258,766,26.98,africa
ago,1850,1949329,769,26.98,africa
ago,1851,1966272,773,26.98,africa
ago,1852,1983358,776,26.98,africa
ago,1853,2000589,779,26.98,africa
ago,1854,2017966,783,26.98,africa
ago,1855,2035489,786,26.98,africa
ago,1856,2053161,790,26.98,africa
ago,1857,2070982,793,26.98,africa
ago,1858,2088953,797,26.98,africa
ago,1859,2107076,800,26.98,africa
ago,1860,2125353,804,26.98,africa
ago,1861,2143784,807,26.98,africa
ago,1862,2162370,811,26.98,africa
ago,1863,2181114,814,26.98,africa
ago,1864,2200016,818,26.98,africa
ago,1865,2219077,822,26.98,africa
ago,1866,2238299,825,26.98,africa
ago,1867,2257683,829,26.98,africa
ago,1868,2277231,832,26.98,africa
ago,1869,2296944,836,26.98,africa
ago,1870,2316823,840,26.98,africa
ago,1871,2336870,844,27.07,africa
ago,1872,2357086,847,27.15,africa
ago,1873,2377056,851,27.24,africa
ago,1874,2397611,855,27.32,africa
ago,1875,2418338,858,27.41,africa
ago,1876,2439241,862,27.49,africa
ago,1877,2459932,866,27.58,africa
ago,1878,2481185,870,27.66,africa
ago,1879,2502616,874,27.75,africa
ago,1880,2524229,878,27.83,africa
ago,1881,2545667,881,27.92,africa
ago,1882,2567641,885,28,africa
ago,1883,2589801,889,28.09,africa
ago,1884,2611827,893,28.17,africa
ago,1885,2634358,897,28.26,africa
ago,1886,2657079,901,28.34,africa
ago,1887,2679710,905,28.43,africa
ago,1888,2702812,909,28.52,africa
ago,1889,2726109,913,28.6,africa
ago,1890,2749602,917,28.69,africa
ago,1891,2773292,921,28.77,africa
ago,1892,2797181,925,28.86,africa
ago,1893,2821271,929,28.94,africa
ago,1894,2845563,933,29.03,africa
ago,1895,2870060,937,29.11,africa
ago,1896,2894762,941,29.2,africa
ago,1897,2919672,946,29.28,africa
ago,1898,2944791,950,29.37,africa
ago,1899,2970120,954,29.45,africa
ago,1900,2995663,958,29.54,africa
ago,1901,3021420,962,29.62,africa
ago,1902,3047127,967,29.71,africa
ago,1903,3073315,971,29.79,africa
ago,1904,3099724,975,29.88,africa
ago,1905,3126354,979,29.97,africa
ago,1906,3153208,984,30.05,africa
ago,1907,3179897,988,30.14,africa
ago,1908,3207199,992,30.22,africa
ago,1909,3234731,997,30.31,africa
ago,1910,3262493,1001,30.39,africa
ago,1911,3290373,1006,30.48,africa
ago,1912,3318601,1010,30.56,africa
ago,1913,3347066,1014,30.65,africa
ago,1914,3375770,1045,30.73,africa
ago,1915,3404714,1076,30.82,africa
ago,1916,3433900,1108,30.9,africa
ago,1917,3463331,1141,30.99,africa
ago,1918,3487015,1174,12.01,africa
ago,1919,3512369,1209,31.16,africa
ago,1920,3537908,1245,31.24,africa
ago,1921,3563632,1285,31.33,africa
ago,1922,3589544,1326,31.42,africa
ago,1923,3615643,1368,31.5,africa
ago,1924,3641933,1412,31.59,africa
ago,1925,3668414,1457,31.67,africa
ago,1926,3695087,1503,31.76,africa
ago,1927,3721954,1551,31.84,africa
ago,1928,3749017,1600,31.93,africa
ago,1929,3776276,1651,32.01,africa
ago,1930,3803733,1704,32.1,africa
ago,1931,3831391,1758,32.18,africa
ago,1932,3859249,1813,32.27,africa
ago,1933,3887310,1871,32.35,africa
ago,1934,3915574,1930,32.44,africa
ago,1935,3944045,1992,32.52,africa
ago,1936,3972722,2055,32.61,africa
ago,1937,4001608,2120,32.69,africa
ago,1938,4030704,2187,32.78,africa
ago,1939,4060011,2257,32.87,africa
ago,1940,4093865,2328,32.95,africa
ago,1941,4132344,2402,33.31,africa
ago,1942,4175527,2478,33.67,africa
ago,1943,4219161,2557,34.03,africa
ago,1944,4263251,2638,34.39,africa
ago,1945,4307801,2721,34.75,africa
ago,1946,4352818,2807,35.12,africa
ago,1947,4398304,2896,35.49,africa
ago,1948,4444266,2988,35.85,africa
ago,1949,4490709,3082,36.23,africa
ago,1950,4548023,3180,36.6,africa
ago,1951,4659333,3260,36.94,africa
ago,1952,4774561,3342,37.53,africa
ago,1953,4890469,3423,38.12,africa
ago,1954,5004763,3288,38.73,africa
ago,1955,5116071,3506,39.33,africa
ago,1956,5224003,3395,39.94,africa
ago,1957,5329099,3669,40.55,africa
ago,1958,5432717,3809,41.16,africa
ago,1959,5536779,3769,41.77,africa
ago,1960,5643182,3861,42.39,africa
ago,1961,5753024,4311,43.01,africa
ago,1962,5866061,4130,43.63,africa
ago,1963,5980417,4278,44.26,africa
ago,1964,6093321,4687,44.88,africa
ago,1965,6203299,4964,45.52,africa
ago,1966,6309770,5174,46.16,africa
ago,1967,6414995,5393,46.8,africa
ago,1968,6523791,5231,47.44,africa
ago,1969,6642632,5300,48.09,africa
ago,1970,6776381,5549,48.74,africa
ago,1971,6927269,5775,48.97,africa
ago,1972,7094834,5672,49.16,africa
ago,1973,7277960,6004,49.39,africa
ago,1974,7474338,6058,49.6,africa
ago,1975,7682479,5622,49.54,africa
ago,1976,7900997,5202,49.52,africa
ago,1977,8130988,5114,49.59,africa
ago,1978,8376147,4719,49.7,africa
ago,1979,8641521,4605,49.79,africa
ago,1980,8929900,4591,49.93,africa
ago,1981,9244507,4249,49.98,africa
ago,1982,9582156,4107,50.03,africa
ago,1983,9931562,4135,50.06,africa
ago,1984,10277321,4244,50.16,africa
ago,1985,10609042,4264,50.26,africa
ago,1986,10921037,4286,50.23,africa
ago,1987,11218268,4478,50,africa
ago,1988,11513968,4622,49.78,africa
ago,1989,11827237,4530,50.16,africa
ago,1990,12171441,4394,50.21,africa
ago,1991,12553446,4209,50.79,africa
ago,1992,12968345,3794,50.96,africa
ago,1993,13403734,2764,49.7,africa
ago,1994,13841301,2770,51.13,africa
ago,1995,14268994,2967,51.96,africa
ago,1996,14682284,3206,52.31,africa
ago,1997,15088981,3366,52.69,africa
ago,1998,15504318,3499,52.83,africa
ago,1999,15949766,3511,52.92,africa
ago,2000,16440924,3509,53.36,africa
ago,2001,16983266,3540,53.64,africa
ago,2002,17572649,3184,54.48,africa
ago,2003,18203369,3235,55.07,africa
ago,2004,18865716,3461,55.71,africa
ago,2005,19552542,3949,56.45,africa
ago,2006,20262399,4601,56.95,africa
ago,2007,20997687,5443,57.84,africa
ago,2008,21759420,5978,58.58,africa
ago,2009,22549547,5908,59.28,africa
ago,2010,23369131,5895,60.08,africa
ago,2011,24218565,5911,60.9,africa
ago,2012,25096150,5999,61.71,africa
ago,2013,25998340,6185,62.49,africa
ago,2014,26920466,6260,63.29,africa
ago,2015,27859305,6231,64,africa
ago,2016,28813463,6025,64.65,africa
ago,2017,29784193,5939,64.93,africa
ago,2018,30774205,5846,65.19,africa
aia,1800,2025,,,americas
aia,1801,2025,,,americas
aia,1802,2025,,,americas
aia,1803,2025,,,americas
aia,1804,2025,,,americas
aia,1805,2025,,,americas
aia,1806,2025,,,americas
aia,1807,2025,,,americas
aia,1808,2025,,,americas
aia,1809,2025,,,americas
aia,1810,2025,,,americas
aia,1811,2026,,,americas
aia,1812,2027,,,americas
aia,1813,2029,,,americas
aia,1814,2032,,,americas
aia,1815,2035,,,americas
aia,1816,2040,,,americas
aia,1817,2045,,,americas
aia,1818,2050,,,americas
aia,1819,2057,,,americas
aia,1820,2064,,,americas
aia,1821,2072,,,americas
aia,1822,2080,,,americas
aia,1823,2090,,,americas
aia,1824,2100,,,americas
aia,1825,2111,,,americas
aia,1826,2122,,,americas
aia,1827,2135,,,americas
aia,1828,2148,,,americas
aia,1829,2162,,,americas
aia,1830,2177,,,americas
aia,1831,2192,,,americas
aia,1832,2208,,,americas
aia,1833,2224,,,americas
aia,1834,2240,,,americas
aia,1835,2256,,,americas
aia,1836,2272,,,americas
aia,1837,2288,,,americas
aia,1838,2305,,,americas
aia,1839,2321,,,americas
aia,1840,2338,,,americas
aia,1841,2355,,,americas
aia,1842,2371,,,americas
aia,1843,2388,,,americas
aia,1844,2406,,,americas
aia,1845,2423,,,americas
aia,1846,2440,,,americas
aia,1847,2458,,,americas
aia,1848,2475,,,americas
aia,1849,2493,,,americas
aia,1850,2511,,,americas
aia,1851,2528,,,americas
aia,1852,2546,,,americas
aia,1853,2564,,,americas
aia,1854,2582,,,americas
aia,1855,2600,,,americas
aia,1856,2618,,,americas
aia,1857,2637,,,americas
aia,1858,2655,,,americas
aia,1859,2674,,,americas
aia,1860,2693,,,americas
aia,1861,2712,,,americas
aia,1862,2731,,,americas
aia,1863,2750,,,americas
aia,1864,2769,,,americas
aia,1865,2788,,,americas
aia,1866,2808,,,americas
aia,1867,2828,,,americas
aia,1868,2848,,,americas
aia,1869,2868,,,americas
aia,1870,2888,,,americas
aia,1871,2908,,,americas
aia,1872,2928,,,americas
aia,1873,2948,,,americas
aia,1874,2969,,,americas
aia,1875,2990,,,americas
aia,1876,3011,,,americas
aia,1877,3032,,,americas
aia,1878,3053,,,americas
aia,1879,3074,,,americas
aia,1880,3096,,,americas
aia,1881,3117,,,americas
aia,1882,3139,,,americas
aia,1883,3161,,,americas
aia,1884,3183,,,americas
aia,1885,3205,,,americas
aia,1886,3228,,,americas
aia,1887,3250,,,americas
aia,1888,3273,,,americas
aia,1889,3296,,,americas
aia,1890,3319,,,americas
aia,1891,3342,,,americas
aia,1892,3366,,,americas
aia,1893,3389,,,americas
aia,1894,3413,,,americas
aia,1895,3437,,,americas
aia,1896,3461,,,americas
aia,1897,3485,,,americas
